Name,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,Location,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
"","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,Unallocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/",,,application/octet-stream,
X.dpkg-new,"2025-06-23 09:18:32 EDT","2025-06-23 11:02:47 EDT","2025-06-23 09:18:32 EDT","2025-06-21 15:04:01 EDT",2060,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/X.dpkg-new",,,text/plain,dpkg-new
apache2-common.dpkg-new,"2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-08-01 03:43:22 EDT","2025-06-21 15:46:39 EDT",4096,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/apache2-common.dpkg-new",,,,
aspell.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",315,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/aspell.dpkg-new",,,text/plain,dpkg-new
audio.dpkg-new,"2025-06-23 11:02:47 EDT","2025-06-23 11:02:47 EDT","2025-06-23 11:02:47 EDT","2025-06-23 11:02:47 EDT",63,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/audio.dpkg-new",,,text/plain,dpkg-new
authentication.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",3224,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/authentication.dpkg-new",,,text/plain,dpkg-new
base.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",189,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/base.dpkg-new",,,text/plain,dpkg-new
bash.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",2174,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/bash.dpkg-new",,,text/plain,dpkg-new
consoles.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",455,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/consoles.dpkg-new",,,text/plain,dpkg-new
cups-client.dpkg-new,"2025-06-21 15:46:52 EDT","2025-06-21 15:46:52 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",4096,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/cups-client.dpkg-new",,,,
dbus.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:43 EDT","2025-06-21 15:46:39 EDT",1782,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dbus.dpkg-new",,,text/plain,dpkg-new
"dbus-accessibility.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",31063,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dbus-accessibility.dpkg-new",,,text/plain,dpkg-new
"dbus-accessibility-strict.dpkg-new","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-08-01 03:43:22 EDT","2025-06-21 15:46:39 EDT",12288,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dbus-accessibility-strict.dpkg-new",,,,
dbus-session.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",100,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dbus-session.dpkg-new",,,text/plain,dpkg-new
"dbus-session-strict.dpkg-new","2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",377,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dbus-session-strict.dpkg-new",,,text/plain,dpkg-new
dbus-strict.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",66,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dbus-strict.dpkg-new",,,text/plain,dpkg-new
dconf.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",843,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dconf.dpkg-new",,,text/plain,dpkg-new
dovecot-common.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",62,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dovecot-common.dpkg-new",,,text/plain,dpkg-new
dri-common.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",76,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dri-common.dpkg-new",,,text/plain,dpkg-new
dri-enumerate.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",76,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/dri-enumerate.dpkg-new",,,text/plain,dpkg-new
enchant.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",94,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/enchant.dpkg-new",,,text/plain,dpkg-new
fcitx.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",96,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/fcitx.dpkg-new",,,text/plain,dpkg-new
fcitx-strict.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",100,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/fcitx-strict.dpkg-new",,,text/plain,dpkg-new
fonts.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",72,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/fonts.dpkg-new",,,text/plain,dpkg-new
freedesktop.org.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",72,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/freedesktop.org.dpkg-new",,,text/plain,dpkg-new
gnome.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",85,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/gnome.dpkg-new",,,text/plain,dpkg-new
gnupg.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",70,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/gnupg.dpkg-new",,,text/plain,dpkg-new
ibus.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",72,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ibus.dpkg-new",,,text/plain,dpkg-new
kde.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",78,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/kde.dpkg-new",,,text/plain,dpkg-new
"kde-globals-write.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",74,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/kde-globals-write.dpkg-new",,,text/plain,dpkg-new
"kde-icon-cache-write.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",90,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/kde-icon-cache-write.dpkg-new",,,text/plain,dpkg-new
"kde-language-write.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",72,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/kde-language-write.dpkg-new",,,text/plain,dpkg-new
kerberosclient.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",96,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/kerberosclient.dpkg-new",,,text/plain,dpkg-new
ldapclient.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",92,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ldapclient.dpkg-new",,,text/plain,dpkg-new
libpam-systemd.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",104,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/libpam-systemd.dpkg-new",,,text/plain,dpkg-new
likewise.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",94,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/likewise.dpkg-new",,,text/plain,dpkg-new
mdns.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",74,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/mdns.dpkg-new",,,text/plain,dpkg-new
mesa.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",94,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/mesa.dpkg-new",,,text/plain,dpkg-new
mir.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",3374,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/mir.dpkg-new",,,text/plain,dpkg-new
mozc.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",70,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/mozc.dpkg-new",,,text/plain,dpkg-new
mysql.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",64,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/mysql.dpkg-new",,,text/plain,dpkg-new
nameservice.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",64,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/nameservice.dpkg-new",,,text/plain,dpkg-new
nis.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",62,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/nis.dpkg-new",,,text/plain,dpkg-new
nvidia.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",889,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/nvidia.dpkg-new",,,text/plain,dpkg-new
opencl.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",89,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/opencl.dpkg-new",,,text/plain,dpkg-new
opencl-common.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",95,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/opencl-common.dpkg-new",,,text/plain,dpkg-new
opencl-intel.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",70,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/opencl-intel.dpkg-new",,,text/plain,dpkg-new
opencl-mesa.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",58,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/opencl-mesa.dpkg-new",,,text/plain,dpkg-new
opencl-nvidia.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",115,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/opencl-nvidia.dpkg-new",,,text/plain,dpkg-new
opencl-pocl.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",60,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/opencl-pocl.dpkg-new",,,text/plain,dpkg-new
openssl.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",76,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/openssl.dpkg-new",,,text/plain,dpkg-new
orbit2.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",60,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/orbit2.dpkg-new",,,text/plain,dpkg-new
p11-kit.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",58,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/p11-kit.dpkg-new",,,text/plain,dpkg-new
perl.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",83,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/perl.dpkg-new",,,text/plain,dpkg-new
php.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",79,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/php.dpkg-new",,,text/plain,dpkg-new
php5.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",68,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/php5.dpkg-new",,,text/plain,dpkg-new
postfix-common.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",58,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/postfix-common.dpkg-new",,,text/plain,dpkg-new
private-files.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",395,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/private-files.dpkg-new",,,text/plain,dpkg-new
"private-files-strict.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",84,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/private-files-strict.dpkg-new",,,text/plain,dpkg-new
python.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",64,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/python.dpkg-new",,,text/plain,dpkg-new
qt5.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",157,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/qt5.dpkg-new",,,text/plain,dpkg-new
"qt5-compose-cache-write.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",58,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/qt5-compose-cache-write.dpkg-new",,,text/plain,dpkg-new
"qt5-settings-write.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",64,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/qt5-settings-write.dpkg-new",,,text/plain,dpkg-new
"recent-documents-write.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",60,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/recent-documents-write.dpkg-new",,,text/plain,dpkg-new
ruby.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",58,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ruby.dpkg-new",,,text/plain,dpkg-new
samba.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",66,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/samba.dpkg-new",,,text/plain,dpkg-new
smbpass.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",72,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/smbpass.dpkg-new",,,text/plain,dpkg-new
ssl_certs.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",89,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ssl_certs.dpkg-new",,,text/plain,dpkg-new
ssl_keys.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",64,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ssl_keys.dpkg-new",,,text/plain,dpkg-new
"svn-repositories.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",66,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/svn-repositories.dpkg-new",,,text/plain,dpkg-new
"ubuntu-bittorrent-clients.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",176,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-bittorrent-clients.dpkg-new",,,text/plain,dpkg-new
ubuntu-browsers.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:49 EDT","2025-06-21 15:46:39 EDT",182,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-browsers.dpkg-new",,,text/plain,dpkg-new
"ubuntu-feed-readers.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:39 EDT",70,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-feed-readers.dpkg-new",,,text/plain,dpkg-new
"ubuntu-gnome-terminal.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:39 EDT",76,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-gnome-terminal.dpkg-new",,,text/plain,dpkg-new
"ubuntu-media-players.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:39 EDT",56,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-media-players.dpkg-new",,,text/plain,dpkg-new
"ubuntu-unity7-launcher.dpkg-new","2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",60,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-unity7-launcher.dpkg-new",,,text/plain,dpkg-new
"ubuntu-unity7-messaging.dpkg-new","2024-03-18 09:42:39 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:39 EDT",120,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-unity7-messaging.dpkg-new",,,text/plain,dpkg-new
ubuntu-xterm.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:39 EDT",72,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/ubuntu-xterm.dpkg-new",,,text/plain,dpkg-new
user-download.dpkg-new,"2024-03-18 09:42:39 EDT","2025-06-21 15:46:50 EDT","2025-08-07 06:52:45 EDT","2025-06-21 15:46:39 EDT",668,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/user-download.dpkg-new",,,text/plain,dpkg-new
user-mail.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-08-07 06:52:44 EDT","2025-06-21 15:46:39 EDT",106,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/user-mail.dpkg-new",,,text/plain,dpkg-new
user-tmp.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:39 EDT",108,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/user-tmp.dpkg-new",,,text/plain,dpkg-new
video.dpkg-new,"2024-03-18 07:41:43 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:50 EDT","2025-06-21 15:46:39 EDT",107,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/etc/apparmor.d/abstractions/video.dpkg-new",,,text/plain,dpkg-new
